127.0.0.1 - - [24/Jul/2017:13:57:51 +0530] "GET / HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:26:56 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:26:56 +0530] "GET /BackEndProjectTwo/getimage/Akshay HTTP/1.1" 200 27093
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:26:56 +0530] "GET /BackEndProjectTwo/viewFriend/Akshay HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:26:56 +0530] "GET /BackEndProjectTwo/wall/Akshay HTTP/1.1" 200 3291
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/ HTTP/1.1" 200 5210
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/controllers/wallcontroller.js HTTP/1.1" 200 1921
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/controllers/blogcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/controllers/usercontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/services/userservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/controllers/jobcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/services/jobservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/controllers/wallcontroller.js HTTP/1.1" 200 1921
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/services/blogservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/controllers/blogdetailcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/controllers/friendcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/js/sockjs/sockjs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/services/friendservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/js/stomp/dist/stomp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/controllers/chatcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/services/chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/controllers/messagecontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:13 +0530] "GET /FrontEndProjectTwo/services/messageservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:15 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:15 +0530] "GET /FrontEndProjectTwo/views/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:15 +0530] "GET /BackEndProjectTwo/getuserdetails HTTP/1.1" 401 51
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/ HTTP/1.1" 200 5210
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/ HTTP/1.1" 200 5210
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 1113
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /apple-touch-icon.png HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /favicon.ico HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 1113
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /apple-touch-icon.png HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /favicon.ico HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/ HTTP/1.1" 200 5210
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 1113
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /apple-touch-icon.png HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /favicon.ico HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 1113
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /apple-touch-icon.png HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /favicon.ico HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/controllers/jobcontroller.js HTTP/1.1" 200 888
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/js/app.js HTTP/1.1" 200 2338
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/services/userservice.js HTTP/1.1" 200 717
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/services/jobservice.js HTTP/1.1" 200 441
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/controllers/usercontroller.js HTTP/1.1" 200 1221
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/controllers/blogcontroller.js HTTP/1.1" 200 1066
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/controllers/wallcontroller.js HTTP/1.1" 200 1921
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/services/blogservice.js HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/services/friendservice.js HTTP/1.1" 200 932
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/controllers/blogdetailcontroller.js HTTP/1.1" 200 1431
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/controllers/friendcontroller.js HTTP/1.1" 200 2113
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/js/sockjs/sockjs.js HTTP/1.1" 200 77234
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/js/stomp/dist/stomp.js HTTP/1.1" 200 11823
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/services/chatservice.js HTTP/1.1" 200 658
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/controllers/messagecontroller.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/controllers/chatcontroller.js HTTP/1.1" 200 3000
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /FrontEndProjectTwo/services/messageservice.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:21 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:22 +0530] "GET /FrontEndProjectTwo/views/Login.html HTTP/1.1" 200 4265
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:22 +0530] "GET /favicon.ico HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:22 +0530] "GET /BackEndProjectTwo/getuserdetails HTTP/1.1" 401 51
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:22 +0530] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 1113
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:22 +0530] "GET /apple-touch-icon.png HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:28 +0530] "POST /BackEndProjectTwo/login HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:28 +0530] "GET /FrontEndProjectTwo/views/Home.html HTTP/1.1" 200 1554
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:28 +0530] "GET /BackEndProjectTwo/getimage/Akshay HTTP/1.1" 200 27093
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:28 +0530] "GET /FrontEndProjectTwo/images/students.jpg HTTP/1.1" 200 1200389
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:31 +0530] "GET /FrontEndProjectTwo/views/Wall.html HTTP/1.1" 200 1763
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:31 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BwallName%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:31 +0530] "GET /BackEndProjectTwo/viewFriend/Akshay HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:31 +0530] "GET /BackEndProjectTwo/getimage/Akshay HTTP/1.1" 200 27093
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:31 +0530] "GET /BackEndProjectTwo/wall/Akshay HTTP/1.1" 200 3291
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:38 +0530] "POST /BackEndProjectTwo/saveblogpost HTTP/1.1" 400 1138
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:54 +0530] "GET /FrontEndProjectTwo/views/BlogDetail.html HTTP/1.1" 200 740
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:54 +0530] "GET /BackEndProjectTwo/getblogpost/1 HTTP/1.1" 200 1766
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:56 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BwallName%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:56 +0530] "GET /BackEndProjectTwo/getimage/Akshay HTTP/1.1" 200 27093
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:56 +0530] "GET /BackEndProjectTwo/viewFriend/Akshay HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:27:56 +0530] "GET /BackEndProjectTwo/wall/Akshay HTTP/1.1" 200 3291
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/ HTTP/1.1" 200 5210
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/controllers/usercontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/services/userservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/controllers/blogcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/services/blogservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/controllers/blogdetailcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/controllers/friendcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/services/friendservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/js/sockjs/sockjs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/controllers/wallcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/controllers/chatcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/services/chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/services/jobservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/controllers/jobcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/js/stomp/dist/stomp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/services/messageservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:00 +0530] "GET /FrontEndProjectTwo/controllers/messagecontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:01 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:01 +0530] "GET /BackEndProjectTwo/getimage/Akshay HTTP/1.1" 200 27093
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:01 +0530] "GET /FrontEndProjectTwo/views/Wall.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:01 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BwallName%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:01 +0530] "GET /BackEndProjectTwo/viewFriend/Akshay HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:01 +0530] "GET /BackEndProjectTwo/getimage/Akshay HTTP/1.1" 200 27093
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:28:01 +0530] "GET /BackEndProjectTwo/wall/Akshay HTTP/1.1" 200 3291
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/ HTTP/1.1" 200 5210
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/controllers/blogcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/services/blogservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/services/userservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/controllers/jobcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/controllers/friendcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/services/jobservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/controllers/blogdetailcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/controllers/usercontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/controllers/wallcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/services/friendservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/controllers/messagecontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/services/chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/js/stomp/dist/stomp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/services/messageservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/controllers/chatcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:12 +0530] "GET /FrontEndProjectTwo/js/sockjs/sockjs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:14 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:14 +0530] "GET /FrontEndProjectTwo/views/Wall.html HTTP/1.1" 200 1554
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:14 +0530] "GET /BackEndProjectTwo/getimage/Akshay HTTP/1.1" 200 27093
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:14 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BwallName%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:14 +0530] "GET /BackEndProjectTwo/viewFriend/Akshay HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:14 +0530] "GET /BackEndProjectTwo/wall/Akshay HTTP/1.1" 200 3291
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:19 +0530] "GET /FrontEndProjectTwo/views/BlogPostForm.html HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:19 +0530] "GET /BackEndProjectTwo/listofblogs/false HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:19 +0530] "GET /BackEndProjectTwo/listofblogs/true HTTP/1.1" 200 8897
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:36 +0530] "POST /BackEndProjectTwo/saveblogpost HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:36 +0530] "GET /FrontEndProjectTwo/views/BlogsList.html HTTP/1.1" 200 754
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:36 +0530] "GET /BackEndProjectTwo/listofblogs/false HTTP/1.1" 200 668
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:36 +0530] "GET /BackEndProjectTwo/listofblogs/true HTTP/1.1" 200 8897
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:42 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BwallName%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:42 +0530] "GET /BackEndProjectTwo/viewFriend/Akshay HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:42 +0530] "GET /BackEndProjectTwo/getimage/Akshay HTTP/1.1" 200 27093
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:42 +0530] "GET /BackEndProjectTwo/wall/Akshay HTTP/1.1" 200 3946
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:48 +0530] "GET /BackEndProjectTwo/listofblogs/false HTTP/1.1" 200 668
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:48 +0530] "GET /BackEndProjectTwo/listofblogs/true HTTP/1.1" 200 8897
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:50 +0530] "GET /FrontEndProjectTwo/views/ApprovalForm.html HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:50 +0530] "GET /BackEndProjectTwo/getblogpost/7 HTTP/1.1" 200 666
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:53 +0530] "PUT /BackEndProjectTwo/updateblog HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:55 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BwallName%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:55 +0530] "GET /BackEndProjectTwo/viewFriend/Akshay HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:55 +0530] "GET /BackEndProjectTwo/getimage/Akshay HTTP/1.1" 200 27093
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:30:55 +0530] "GET /BackEndProjectTwo/wall/Akshay HTTP/1.1" 200 3945
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/ HTTP/1.1" 200 5210
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/controllers/blogcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/services/blogservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/services/jobservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/controllers/usercontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/services/userservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/controllers/jobcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/services/friendservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/controllers/blogdetailcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/controllers/wallcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/services/chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/js/sockjs/sockjs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/js/stomp/dist/stomp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/controllers/chatcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/services/messageservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/controllers/messagecontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:50 +0530] "GET /FrontEndProjectTwo/controllers/friendcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:51 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BcurrentUser.username%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:51 +0530] "GET /FrontEndProjectTwo/views/Wall.html HTTP/1.1" 200 1577
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:51 +0530] "GET /BackEndProjectTwo/getimage/Akshay HTTP/1.1" 200 27093
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:51 +0530] "GET /BackEndProjectTwo/getimage/%7B%7BwallName%7D%7D HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:51 +0530] "GET /BackEndProjectTwo/viewFriend/Akshay HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [24/Jul/2017:14:35:51 +0530] "GET /BackEndProjectTwo/wall/Akshay HTTP/1.1" 200 3945
